model-1584638689,1584638701.786,4344479.5,14118303.0 
model-1584638689,1584638702.038,4563038.0,4993677.5 
model-1584638689,1584638702.29,25822104.0,5327792.5 
model-1584638689,1584638702.543,5645232.0,13870476.0 
model-1584638689,1584638702.795,16022178.0,9948884.0 
model-1584638689,1584638703.047,5455705.5,3894881.25 
model-1584638689,1584638703.3,17848550.0,4468083.0 
model-1584638689,1584638703.552,12356934.0,12612765.0 
model-1584638689,1584638703.804,58649464.0,13731713.0 
model-1584638689,1584638704.057,16070390.0,13675070.0 
model-1584638689,1584638704.31,4235671.5,18420300.0 
model-1584638689,1584638704.562,17377410.0,11786869.0 
model-1584638689,1584638704.815,2835754.25,27949718.0 
model-1584638689,1584638705.067,5754208.0,21081138.0 
model-1584638689,1584638705.32,13561789.0,10464764.0 
model-1584638689,1584638705.573,2547304.5,11220277.0 
model-1584638689,1584638705.826,4847839.5,3430462.5 
model-1584638689,1584638706.079,3996880.75,18804060.0 
model-1584638689,1584638706.331,9442340.0,11536442.0 
model-1584638689,1584638706.584,5763474.5,2611956.75 
model-1584638689,1584638706.837,26971166.0,3186979.5 
model-1584638689,1584638707.089,14745740.0,2900416.5 
model-1584638689,1584638707.342,3535553.0,7271992.0 
model-1584638689,1584638707.594,6575962.0,3493488.75 
model-1584638689,1584638707.847,4689715.5,2969366.5 
model-1584638689,1584638708.099,20009694.0,4526076.5 
model-1584638689,1584638708.352,6198499.0,16785086.0 
model-1584638689,1584638708.605,6539679.0,2318609.25 
model-1584638689,1584638708.857,6190618.5,3143814.5 
model-1584638689,1584638709.11,3785303.25,8746640.0 
model-1584638689,1584638709.362,71587720.0,10842644.0 
model-1584638689,1584638709.615,21003446.0,2877561.0 
model-1584638689,1584638709.868,12869976.0,29336494.0 
model-1584638689,1584638710.12,7755907.5,7013913.5 
model-1584638689,1584638710.373,3491590.25,18400696.0 
model-1584638689,1584638710.626,3923348.75,3591604.75 
model-1584638689,1584638710.879,11610807.0,6420876.5 
model-1584638689,1584638711.131,9681752.0,2766472.0 
model-1584638689,1584638711.385,5738938.0,18338088.0 
model-1584638689,1584638711.637,25465148.0,25765488.0 
model-1584638689,1584638711.89,2645071.5,6486114.0 
model-1584638689,1584638712.143,29117600.0,3149003.5 
model-1584638689,1584638712.396,5147996.5,25722706.0 
model-1584638689,1584638712.648,6084442.0,11236394.0 
model-1584638689,1584638712.901,12481465.0,3269086.25 
model-1584638689,1584638713.153,4078837.0,10597330.0 
model-1584638689,1584638713.406,26777768.0,2915093.0 
model-1584638689,1584638713.658,21009004.0,6473653.0 
model-1584638689,1584638713.911,4627108.5,6408283.5 
model-1584638689,1584638714.163,6182636.0,4374369.5 
model-1584638689,1584638714.416,3367087.75,6252144.0 
model-1584638689,1584638714.668,24900580.0,2802091.0 
model-1584638689,1584638714.921,24176732.0,4318891.0 
model-1584638689,1584638715.174,4270244.0,10996608.0 
model-1584638689,1584638715.426,10870444.0,10793263.0 
model-1584638689,1584638715.678,3475680.25,3573703.25 
model-1584638689,1584638715.931,8382017.5,20021398.0 
model-1584638689,1584638716.183,3829044.5,6544727.5 
model-1584638689,1584638716.436,16870678.0,10394136.0 
model-1584638689,1584638716.688,9819887.0,4461048.0 
model-1584638689,1584638716.94,13076514.0,4851792.5 
model-1584638689,1584638717.193,9018644.0,6830429.5 
model-1584638689,1584638717.445,2607389.75,3613163.5 
model-1584638689,1584638717.697,3511478.75,17430042.0 
model-1584638689,1584638717.95,32770632.0,16970956.0 
model-1584638689,1584638718.203,2975816.5,5393680.0 
model-1584638689,1584638718.456,8565254.0,3296736.75 
model-1584638689,1584638718.708,20731122.0,5411262.5 
model-1584638689,1584638718.961,7572426.0,3838485.75 
model-1584638689,1584638719.213,4280770.5,3853241.0 
model-1584638689,1584638719.466,3763301.0,24809506.0 
model-1584638689,1584638719.719,3348336.25,3493843.0 
model-1584638689,1584638719.971,19804526.0,9865603.0 
model-1584638689,1584638720.224,3193490.0,5376176.0 
model-1584638689,1584638720.477,2751707.75,3870888.25 
model-1584638689,1584638720.73,2681222.25,2910519.75 
model-1584638689,1584638720.982,4063643.5,8044919.0 
model-1584638689,1584638721.235,2488105.25,6878371.0 
model-1584638689,1584638721.487,3000679.0,10106553.0 
model-1584638689,1584638721.74,13701857.0,3220205.75 
model-1584638689,1584638721.992,4278924.5,6455856.0 
model-1584638689,1584638722.245,7103109.5,6608397.5 
model-1584638689,1584638722.497,14436382.0,3726087.0 
model-1584638689,1584638722.75,3373778.0,2587069.25 
model-1584638689,1584638723.002,2526439.75,2350076.25 
model-1584638689,1584638723.256,3377363.75,3413422.25 
model-1584638689,1584638723.508,2746036.0,4371001.0 
model-1584638689,1584638723.761,2282112.5,11177043.0 
model-1584638689,1584638724.014,2240522.5,2074696.375 
model-1584638689,1584638724.266,29385066.0,2324353.25 
model-1584638689,1584638724.518,2106133.0,2723035.0 
model-1584638689,1584638724.771,3008263.75,2969295.75 
model-1584638689,1584638725.024,3054336.75,3961685.75 
model-1584638689,1584638725.277,5905842.0,12133644.0 
model-1584638689,1584638725.529,3519221.75,5500162.5 
model-1584638689,1584638725.782,4406277.0,3154965.5 
model-1584638689,1584638726.034,3854415.75,7103880.5 
model-1584638689,1584638726.287,6444225.5,3204552.0 
model-1584638689,1584638726.539,4204093.0,4325886.5 
model-1584638689,1584638726.792,4089106.25,2611964.5 
model-1584638689,1584638727.045,3343583.25,3184640.0 
model-1584638689,1584638727.298,3231648.75,3130245.5 
model-1584638689,1584638727.55,3086171.0,4919830.0 
model-1584638689,1584638727.803,8103539.0,2303815.75 
model-1584638689,1584638728.055,9248170.0,3133512.25 
model-1584638689,1584638728.308,3535652.75,5811191.5 
model-1584638689,1584638728.562,2800894.75,4828044.5 
model-1584638689,1584638728.814,3988423.0,2463994.5 
model-1584638689,1584638729.066,3533178.75,2710622.75 
model-1584638689,1584638729.318,2636502.25,2535927.25 
model-1584638689,1584638729.571,2145747.5,2883865.25 
model-1584638689,1584638729.823,1967984.625,10350308.0 
model-1584638689,1584638730.076,1831807.25,22096310.0 
model-1584638689,1584638730.329,2123867.0,2080514.0 
model-1584638689,1584638730.581,7739135.0,2455719.25 
model-1584638689,1584638730.833,3137893.0,2186840.75 
model-1584638689,1584638731.086,11029260.0,2836141.25 
model-1584638689,1584638731.339,1857271.625,1953464.625 
model-1584638689,1584638731.591,2141747.25,1947021.0 
model-1584638689,1584638731.844,2273300.25,4538800.0 
model-1584638689,1584638732.097,11641341.0,2529643.25 
model-1584638689,1584638732.35,2244623.25,2581736.25 
model-1584638689,1584638732.602,2853452.5,9645502.0 
model-1584638689,1584638732.855,3774401.75,2997300.5 
model-1584638689,1584638733.108,14339343.0,3829623.5 
model-1584638689,1584638733.362,4606684.0,5452309.5 
model-1584638689,1584638733.614,10262162.0,4738944.0 
model-1584638689,1584638733.867,2601859.75,5406495.0 
model-1584638689,1584638734.119,3393198.0,2831950.75 
model-1584638689,1584638734.372,2528439.75,9757043.0 
model-1584638689,1584638734.625,2650172.75,10468287.0 
model-1584638689,1584638734.877,3229434.75,10354824.0 
model-1584638689,1584638735.131,2252591.75,2554494.0 
model-1584638689,1584638735.383,2779757.75,1903036.75 
model-1584638689,1584638735.635,2088047.25,2557457.75 
model-1584638689,1584638735.888,2042943.5,2654401.0 
model-1584638689,1584638736.141,2624681.75,2505688.5 
model-1584638689,1584638736.394,1994653.75,1981236.375 
model-1584638689,1584638736.647,1803861.375,1873648.75 
model-1584638689,1584638736.899,1899274.625,2554227.25 
model-1584638689,1584638737.151,5519133.5,8860224.0 
model-1584638689,1584638737.404,1664300.625,2369527.75 
model-1584638689,1584638737.656,9113694.0,2823025.5 
model-1584638689,1584638737.909,2776655.5,2267259.0 
model-1584638689,1584638738.161,2772814.0,2300911.75 
model-1584638689,1584638738.414,10381598.0,2028046.375 
model-1584638689,1584638738.666,2050456.5,1771951.5 
model-1584638689,1584638738.919,1971724.0,1814850.375 
model-1584638689,1584638739.172,2222827.25,1851718.875 
model-1584638689,1584638739.424,1945990.875,1659571.875 
model-1584638689,1584638739.677,1913446.75,2127244.25 
model-1584638689,1584638739.93,1926013.125,2182637.5 
model-1584638689,1584638740.182,1993858.75,2315098.75 
model-1584638689,1584638740.435,1957269.375,5036650.5 
model-1584638689,1584638740.687,2081921.75,2236388.75 
model-1584638689,1584638740.94,1910174.875,2495367.0 
model-1584638689,1584638741.192,3208611.0,2026308.5 
model-1584638689,1584638741.445,8713797.0,2224386.5 
model-1584638689,1584638741.698,2644745.0,8823677.0 
model-1584638689,1584638741.95,1760211.375,1933619.75 
model-1584638689,1584638742.202,2169870.25,2125613.0 
model-1584638689,1584638742.455,10731990.0,2382232.75 
model-1584638689,1584638742.707,2381003.25,2272168.0 
model-1584638689,1584638742.959,3260538.25,1938443.25 
model-1584638689,1584638743.212,2207445.0,1682832.375 
model-1584638689,1584638743.465,1758374.375,2198905.75 
model-1584638689,1584638743.718,1658514.625,10008886.0 
model-1584638689,1584638743.97,1570057.25,1665879.625 
model-1584638689,1584638744.223,1673430.0,4721807.0 
model-1584638689,1584638744.475,1758102.0,1794808.5 
model-1584638689,1584638744.728,10810884.0,1543815.5 
model-1584638689,1584638744.981,1728071.875,6446673.5 
model-1584638689,1584638745.233,1810362.5,1699424.125 
model-1584638689,1584638745.486,1463685.625,1826526.625 
model-1584638689,1584638745.739,12551871.0,7043287.5 
model-1584638689,1584638745.991,4201513.0,1634863.875 
model-1584638689,1584638746.243,1697390.375,1741883.0 
model-1584638689,1584638746.496,9014517.0,1789449.5 
model-1584638689,1584638746.749,1687224.0,2766228.0 
model-1584638689,1584638747.001,1865965.875,2494750.75 
model-1584638689,1584638747.254,2116608.75,2768524.0 
model-1584638689,1584638747.506,2068478.375,2960334.5 
model-1584638689,1584638747.759,2406601.75,2074881.0 
model-1584638689,1584638748.011,3109551.0,2331249.0 
model-1584638689,1584638748.264,9007717.0,1907589.625 
model-1584638689,1584638748.516,2064484.875,1813733.0 
model-1584638689,1584638748.769,1567650.75,1797868.25 
model-1584638689,1584638749.021,1608584.25,1688805.25 
model-1584638689,1584638749.274,12141978.0,1453220.5 
model-1584638689,1584638749.527,9183284.0,1470198.0 
model-1584638689,1584638749.78,12424339.0,2326000.0 
model-1584638689,1584638750.033,1924968.625,2230134.5 
model-1584638689,1584638750.286,1784497.25,1519287.0 
model-1584638689,1584638750.538,2646163.75,2105089.75 
model-1584638689,1584638750.791,1574964.5,1612836.5 
model-1584638689,1584638751.044,15716575.0,1476529.25 
model-1584638689,1584638751.297,1629140.25,1832656.625 
model-1584638689,1584638751.549,1687338.25,1705899.25 
model-1584638689,1584638751.802,1459356.875,1634319.0 
model-1584638689,1584638752.054,1643872.0,1909867.375 
model-1584638689,1584638752.309,1599725.875,1858741.25 
model-1584638689,1584638752.56,10028249.0,8647031.0 
model-1584638689,1584638752.812,1911603.125,1564042.375 
model-1584638689,1584638753.065,1867489.75,1554246.875 
model-1584638689,1584638753.317,1639270.0,1483174.0 
model-1584638689,1584638753.571,1405759.25,1784783.0 
model-1584638689,1584638753.824,1474220.25,1642279.0 
model-1584638689,1584638754.076,1574435.375,5957229.5 
model-1584638689,1584638754.329,2383438.5,1463537.375 
model-1584638689,1584638754.581,1469112.625,1501671.625 
model-1584638689,1584638754.834,1799514.25,1606981.5 
model-1584638689,1584638755.087,1611387.125,1375180.875 
model-1584638689,1584638755.34,1685396.75,1790802.375 
model-1584638689,1584638755.592,1436760.5,1305970.75 
model-1584638689,1584638755.845,1450653.375,1839962.375 
model-1584638689,1584638756.098,1434972.625,9170500.0 
model-1584638689,1584638756.351,1413670.0,1282140.875 
model-1584638689,1584638756.604,1359222.0,1475970.625 
model-1584638689,1584638756.856,1714379.375,1640176.5 
model-1584638689,1584638757.109,1287810.0,1750659.0 
model-1584638689,1584638757.361,1478493.375,1502181.375 
model-1584638689,1584638757.614,1630724.0,1585583.375 
model-1584638689,1584638757.866,1701890.5,2150548.25 
model-1584638689,1584638758.119,1634861.875,1770127.375 
model-1584638689,1584638758.372,1388131.0,1324888.75 
model-1584638689,1584638758.625,1502392.125,1488643.375 
model-1584638689,1584638758.877,9622791.0,2089910.0 
model-1584638689,1584638759.13,1469452.625,1420639.375 
model-1584638689,1584638759.382,1262126.125,1260025.0 
model-1584638689,1584638759.635,1456497.875,1197130.125 
model-1584638689,1584638759.887,1573162.875,1871518.625 
model-1584638689,1584638760.139,1246081.875,1496864.75 
model-1584638689,1584638760.392,1718905.75,1618346.75 
model-1584638689,1584638760.645,1609195.625,1552312.25 
model-1584638689,1584638760.897,1229973.875,1308120.0 
model-1584638689,1584638761.15,1556851.0,1612287.0 
model-1584638689,1584638761.403,1384116.375,2118966.25 
model-1584638689,1584638761.655,1384488.25,1611148.0 
model-1584638689,1584638761.908,1349489.5,1816936.875 
model-1584638689,1584638762.16,1635035.625,1292299.125 
model-1584638689,1584638762.413,1659891.625,1414075.5 
model-1584638689,1584638762.665,1375983.625,1610634.125 
model-1584638689,1584638762.918,1655776.0,1590983.125 
model-1584638689,1584638763.17,1429081.5,1510878.5 
model-1584638689,1584638763.423,1596243.0,1522765.0 
model-1584638689,1584638763.675,1617382.25,8443170.0 
model-1584638689,1584638763.928,1747595.625,8435117.0 
model-1584638689,1584638764.18,12248299.0,1632563.625 
model-1584638689,1584638764.433,1501270.25,1470425.25 
model-1584638689,1584638764.685,1657064.125,1663262.375 
model-1584638689,1584638764.938,1461525.625,8551082.0 
model-1584638689,1584638765.19,1515218.625,1124823.75 
model-1584638689,1584638765.443,1580847.375,1520349.5 
model-1584638689,1584638765.695,1552307.625,1379883.375 
model-1584638689,1584638765.947,1360282.0,1351780.5 
model-1584638689,1584638766.2,10561736.0,8369591.5 
model-1584638689,1584638766.453,1556000.5,1444562.375 
model-1584638689,1584638766.706,1556064.75,1634007.375 
model-1584638689,1584638766.959,1485536.25,1575923.375 
model-1584638689,1584638767.211,9261904.0,1454245.125 
model-1584638689,1584638767.464,1402530.75,1407661.5 
model-1584638689,1584638767.716,1826304.125,1557921.25 
model-1584638689,1584638767.969,1579989.125,1708143.875 
model-1584638689,1584638768.221,8210769.0,1607583.125 
model-1584638689,1584638768.473,1370069.875,1525628.25 
model-1584638689,1584638768.726,1360811.5,1543869.5 
model-1584638689,1584638768.978,1309016.875,1432488.625 
model-1584638689,1584638769.231,9083754.0,1640299.0 
model-1584638689,1584638769.483,1504933.875,9189845.0 
model-1584638689,1584638769.736,1543653.875,1541049.5 
model-1584638689,1584638769.989,9520581.0,1492261.25 
model-1584638689,1584638770.242,1480907.0,1558171.875 
model-1584638689,1584638770.494,1454817.375,1540099.375 
model-1584638689,1584638770.747,8864234.0,1437462.0 
model-1584638689,1584638771.0,1429777.5,1448553.375 
model-1584638689,1584638771.252,1592241.125,1691236.75 
model-1584638689,1584638771.505,1548678.125,1335084.5 
model-1584638689,1584638771.758,1439275.375,1402148.375 
model-1584638689,1584638772.011,1570780.5,1427873.75 
model-1584638689,1584638772.263,1491620.125,1414310.875 
model-1584638689,1584638772.516,1461567.25,1466564.875 
model-1584638689,1584638772.769,1474238.375,1562523.75 
model-1584638689,1584638773.022,1523599.0,1383607.875 
model-1584638689,1584638773.275,1645041.375,1433878.25 
model-1584638689,1584638773.527,1552709.125,1570433.75 
model-1584638689,1584638773.78,1499703.0,1413583.0 
model-1584638689,1584638774.032,1382977.125,1396791.25 
model-1584638689,1584638774.285,1337936.625,1547911.875 
model-1584638689,1584638774.537,1355761.875,1361091.25 
model-1584638689,1584638774.79,1573104.5,1481899.0 
model-1584638689,1584638775.043,1618066.625,1607406.75 
model-1584638689,1584638775.297,1614812.875,1427063.875 
model-1584638689,1584638775.55,1561835.625,1345828.375 
model-1584638689,1584638775.802,1580850.25,1595655.0 
model-1584638689,1584638776.055,1673835.0,1245026.5 
model-1584638689,1584638776.307,1381071.375,1325140.125 
model-1584638689,1584638776.56,1499730.5,1458457.0 
model-1584638689,1584638776.813,1326237.625,1385606.125 
model-1584638689,1584638777.066,1464804.0,1619275.25 
model-1584638689,1584638777.319,1510106.5,1536954.625 
model-1584638689,1584638777.571,1606326.75,1526959.125 
model-1584638689,1584638777.823,15469896.0,1468334.375 
model-1584638689,1584638778.075,1331683.875,1203029.5 
model-1584638689,1584638778.329,1186131.375,1531355.625 
model-1584638689,1584638778.582,8924795.0,1207478.0 
model-1584638689,1584638778.834,8230611.5,1511717.25 
model-1584638689,1584638779.087,1432384.25,1401849.875 
model-1584638689,1584638779.339,1640261.0,8470644.0 
model-1584638689,1584638779.592,1401021.375,1509850.625 
model-1584638689,1584638779.844,9903527.0,1626350.75 
model-1584638689,1584638780.097,1473072.375,1363783.75 
model-1584638689,1584638780.35,1413212.5,1571197.5 
model-1584638689,1584638780.602,1472686.375,1387998.0 
model-1584638689,1584638780.855,1405599.75,1424119.0 
model-1584638689,1584638781.107,1557371.125,1391665.875 
model-1584638689,1584638781.36,10744358.0,1416609.625 
model-1584638689,1584638781.612,1515226.75,1419393.125 
model-1584638689,1584638781.865,1397761.875,1360897.0 
model-1584638689,1584638782.118,1602300.375,1241432.0 
model-1584638689,1584638782.37,1420307.125,1324675.5 
model-1584638689,1584638782.623,1721802.625,1343121.25 
model-1584638689,1584638782.875,1159884.125,1523861.625 
model-1584638689,1584638783.128,1270719.125,1567032.875 
model-1584638689,1584638783.381,1563609.375,1530423.75 
model-1584638689,1584638783.633,1347037.125,1764739.5 
model-1584638689,1584638783.886,1359981.875,1340218.875 
model-1584638689,1584638784.139,1366071.5,1491329.375 
model-1584638689,1584638784.392,1167384.125,1319296.875 
model-1584638689,1584638784.644,1544729.5,1231016.25 
model-1584638689,1584638784.897,1300010.875,1500028.75 
model-1584638689,1584638785.15,1381193.25,1378886.0 
model-1584638689,1584638785.402,1366971.125,1338267.125 
model-1584638689,1584638785.655,1172818.875,1645638.875 
model-1584638689,1584638785.908,1537596.875,1474602.0 
model-1584638689,1584638786.16,1359801.5,1382584.625 
model-1584638689,1584638786.413,1285211.875,1501073.25 
model-1584638689,1584638786.666,1392637.375,1390959.625 
model-1584638689,1584638786.919,1458311.25,1316088.5 
model-1584638689,1584638787.171,1342681.625,1293538.0 
model-1584638689,1584638787.423,1503782.625,9078210.0 
model-1584638689,1584638787.676,1315413.125,8401651.0 
model-1584638689,1584638787.929,1205044.5,1447492.125 
model-1584638689,1584638788.182,1453775.375,1485270.75 
model-1584638689,1584638788.434,1342093.625,1420920.5 
model-1584638689,1584638788.687,1387894.125,1500055.625 
model-1584638689,1584638788.94,1402591.125,1245795.375 
model-1584638689,1584638789.193,1617241.25,1568880.75 
model-1584638689,1584638789.445,8315991.5,1497768.875 
model-1584638689,1584638789.698,1134199.75,1602591.375 
model-1584638689,1584638789.951,1380822.0,1351136.75 
model-1584638689,1584638790.203,1234320.375,1234808.375 
model-1584638689,1584638790.456,1541228.5,1537456.5 
model-1584638689,1584638790.708,1400500.5,1299384.875 
model-1584638689,1584638790.961,1361952.875,9120827.0 
model-1584638689,1584638791.214,1299352.125,1580153.125 
model-1584638689,1584638791.466,1456069.125,1440208.75 
model-1584638689,1584638791.719,1343534.625,1418583.375 
model-1584638689,1584638791.971,1369878.25,9136132.0 
model-1584638689,1584638792.224,1526690.75,1379944.0 
model-1584638689,1584638792.476,1501072.25,1304167.125 
model-1584638689,1584638792.728,1234523.75,1437066.875 
model-1584638689,1584638792.98,1388513.625,1406843.0 
model-1584638689,1584638793.233,1293267.25,1349823.25 
model-1584638689,1584638793.485,1300766.375,1485134.375 
model-1584638689,1584638793.738,1187957.625,1202304.875 
model-1584638689,1584638793.99,1491862.5,1352597.5 
model-1584638689,1584638794.243,1567913.875,1409458.875 
model-1584638689,1584638794.495,1373314.875,1398928.0 
model-1584638689,1584638794.748,12077939.0,1581858.25 
model-1584638689,1584638795.0,1321973.0,1386999.625 
model-1584638689,1584638795.253,1134346.375,1233491.625 
model-1584638689,1584638795.506,9397540.0,1345483.375 
model-1584638689,1584638795.758,1541572.625,1384704.875 
model-1584638689,1584638796.011,1377387.375,1399825.375 
model-1584638689,1584638796.263,1631948.375,1606261.125 
model-1584638689,1584638796.517,1527275.75,1188020.5 
model-1584638689,1584638796.77,1469770.125,1398334.0 
model-1584638689,1584638797.022,1484809.875,1467162.0 
model-1584638689,1584638797.274,1294575.125,1404311.75 
model-1584638689,1584638797.527,9616471.0,1465860.0 
model-1584638689,1584638797.779,1592363.375,1243255.375 
model-1584638689,1584638798.032,1495643.0,1539235.375 
model-1584638689,1584638798.285,1397012.25,1399911.0 
model-1584638689,1584638798.537,1643971.375,1556063.875 
model-1584638689,1584638798.695,1616029.5,1433535.5 
model-1584638689,1584638798.951,1599150.375,1222213.625 
model-1584638689,1584638799.203,1379772.375,1400424.625 
model-1584638689,1584638799.456,1446303.0,1441350.0 
model-1584638689,1584638799.709,1690418.625,1261115.75 
model-1584638689,1584638799.961,1259460.125,1278294.0 
model-1584638689,1584638800.214,1468388.875,1526517.75 
model-1584638689,1584638800.466,1611136.5,1329558.375 
model-1584638689,1584638800.719,1351612.75,1358263.25 
model-1584638689,1584638800.972,1379211.875,1390675.5 
model-1584638689,1584638801.225,1324940.0,1510585.5 
model-1584638689,1584638801.477,1488840.375,1466569.875 
model-1584638689,1584638801.73,1467608.5,8341604.0 
model-1584638689,1584638801.982,1520281.125,1531761.375 
model-1584638689,1584638802.235,1433846.875,1362543.125 
model-1584638689,1584638802.487,1536030.75,1326272.5 
model-1584638689,1584638802.74,1458925.5,1553667.25 
model-1584638689,1584638802.993,1795250.375,1401388.25 
model-1584638689,1584638803.246,8931152.0,1603249.625 
model-1584638689,1584638803.498,1477123.0,9715962.0 
model-1584638689,1584638803.751,1736241.875,1413447.25 
model-1584638689,1584638804.004,10604501.0,1375947.25 
model-1584638689,1584638804.256,1330960.875,1590217.25 
model-1584638689,1584638804.509,1408695.5,9190391.0 
model-1584638689,1584638804.761,1147501.625,1270268.0 
model-1584638689,1584638805.014,1446315.875,1451951.25 
model-1584638689,1584638805.267,9187152.0,1477944.875 
model-1584638689,1584638805.519,1339096.875,1459806.5 
model-1584638689,1584638805.772,1722570.0,1546428.625 
model-1584638689,1584638806.025,1442476.375,1559312.5 
model-1584638689,1584638806.277,1270939.375,1441619.125 
model-1584638689,1584638806.529,1471196.125,1399464.125 
model-1584638689,1584638806.782,1207490.5,1369485.375 
model-1584638689,1584638807.034,1419667.125,1511872.75 
model-1584638689,1584638807.287,1630658.5,8474941.0 
model-1584638689,1584638807.54,1463354.625,1393631.375 
model-1584638689,1584638807.792,1336127.0,1371420.875 
model-1584638689,1584638808.045,1486737.625,8467204.0 
model-1584638689,1584638808.297,9061093.0,1396543.375 
model-1584638689,1584638808.55,1560421.25,1514974.75 
model-1584638689,1584638808.802,1575142.0,1228162.0 
model-1584638689,1584638809.055,1507000.0,1489851.625 
model-1584638689,1584638809.308,1421799.875,1231542.25 
model-1584638689,1584638809.56,1548256.0,1337034.125 
model-1584638689,1584638809.812,1498257.875,1249092.875 
model-1584638689,1584638810.065,1504517.5,1457582.125 
model-1584638689,1584638810.317,1304630.125,1303507.125 
model-1584638689,1584638810.57,1334297.375,8455798.0 
model-1584638689,1584638810.823,1425093.625,1643878.25 
model-1584638689,1584638811.076,1473047.125,1337589.5 
model-1584638689,1584638811.328,1481973.25,1605262.125 
model-1584638689,1584638811.581,1298272.375,1412968.75 
model-1584638689,1584638811.834,1651191.875,1279845.75 
model-1584638689,1584638812.087,1281287.375,1460794.5 
model-1584638689,1584638812.34,1427026.25,1354815.625 
model-1584638689,1584638812.592,1498452.625,1195003.625 
model-1584638689,1584638812.845,1281945.25,1424554.875 
model-1584638689,1584638813.098,1480080.75,1458469.125 
model-1584638689,1584638813.351,1498298.625,1402867.0 
model-1584638689,1584638813.604,10342585.0,1534371.875 
model-1584638689,1584638813.857,1340554.25,1374117.125 
model-1584638689,1584638814.109,1594114.125,1404344.75 
model-1584638689,1584638814.362,1402341.5,1359398.0 
model-1584638689,1584638814.615,1282132.125,1465160.0 
model-1584638689,1584638814.868,1478067.75,1429628.25 
model-1584638689,1584638815.12,1346302.375,1539538.125 
model-1584638689,1584638815.373,1401344.75,1291151.375 
model-1584638689,1584638815.626,1220046.25,1564227.25 
model-1584638689,1584638815.879,1484062.5,1457940.5 
model-1584638689,1584638816.131,1544258.875,1183704.125 
model-1584638689,1584638816.384,1336278.375,1496599.0 
model-1584638689,1584638816.636,10610727.0,1371324.375 
model-1584638689,1584638816.889,1288558.5,1282880.0 
model-1584638689,1584638817.141,1461347.125,1306632.375 
model-1584638689,1584638817.394,1421133.375,1262069.125 
model-1584638689,1584638817.646,1464195.875,1399214.375 
model-1584638689,1584638817.899,1376703.75,9547701.0 
model-1584638689,1584638818.151,1567974.25,1281419.125 
model-1584638689,1584638818.403,1425570.25,1396331.0 
model-1584638689,1584638818.656,1292750.75,1534833.25 
model-1584638689,1584638818.908,1552447.75,1218652.125 
model-1584638689,1584638819.161,1382871.375,1299764.0 
model-1584638689,1584638819.413,9157854.0,1356847.5 
model-1584638689,1584638819.666,1394751.25,1229205.125 
model-1584638689,1584638819.919,1299986.75,1462658.0 
